host_id,id,earnings
162684364,1,38
162697337,1,0
162706735,1,540
162769619,1,175
162813642,1,288
162907021,2,4998
163001960,2,165
163148447,3,1660
163200956,1,595
163267919,1,3950
163279862,2,414
163281316,1,70
163306254,1,300
163306741,13,10610
163307657,1,1395
163317272,1,0
163352858,1,0
163379623,38,26440
163412048,1,1980
163429849,15,378000
163447308,1,0
163543442,1,250
163581078,1,0
163617899,2,4230
163668874,3,600
163670236,3,598
163810721,2,2684
163818340,1,0
163825918,4,1470
163902528,1,0
164049819,1,10710
164407823,1,3150
164450949,1,1100
164530410,1,7920
164608041,1,4165
164676625,2,1040
164821488,1,560
164823300,1,0
164962066,5,2899
164988261,1,330
165352806,2,4430
165410754,1,165
165552970,1,3960
165620425,1,2924
165757084,1,1272
165760319,1,0
165779188,1,0
165781531,9,4169
165793736,1,3600
165889773,1,100
166014888,1,960
166250009,2,420
166327420,1,720
166545069,2,2110
166564284,1,50
166582152,1,720
166589588,1,0
166620724,1,2415
166738641,1,0
166760300,1,0
166803816,1,0
166936156,1,50
167009780,1,930
167028025,4,3040
167164715,1,0
167165128,1,0
167318677,1,0
167323410,1,1140
167352015,8,15294
167363228,1,0
167404754,1,60
167543917,1,600
167742256,1,2616
167806423,1,350
167888695,3,703
167904581,6,0
167951621,1,1200
168078442,2,13636
168084522,1,0
168091065,9,3658
168125583,1,570
168172986,7,27652
168187518,2,2223
168285476,1,2250
168311662,1,2706
168313465,1,0
168497765,1,2880
168501442,1,736
168552303,1,0
168595005,3,8450
168596223,2,225
168606129,1,180
168678203,7,720
168684346,1,378
168700060,2,0
168726533,5,2790
168745497,1,0
168748656,1,1680
168867586,1,160
168877958,3,1432
168929787,1,0
168957283,1,0
168966090,1,200
169035001,1,0
169100477,2,1500
169257198,1,1681
169338984,1,525
169346503,1,490
169367411,1,810
169485364,4,2605
169527279,1,360
169559040,1,150
169649306,1,2176
169659048,1,0
169676008,1,63
169822265,2,0
169823025,1,760
169879740,1,0
169900506,2,886
169913045,3,4900
170023587,1,300
170034147,1,2880
170051961,1,760
170173801,5,4140
170178916,1,1610
170208293,1,0
170236889,2,816
170264476,1,2788
170352515,1,180
170365716,1,0
170409595,1,1530
170513081,49,31658
170523517,2,2220
170545706,1,250
170548223,2,819
170568502,1,625
170634953,4,4050
170716140,95,38288
170747077,1,638
170804023,3,5550
170830516,2,1005
170884744,2,3568
170894291,2,5550
170895136,2,930
170932806,1,319
170964222,1,0
171094736,2,340
171122068,1,0
171236207,35,75415
171237946,2,2320
171317914,2,5145
171325326,4,4160
171335750,1,0
171441685,1,2940
171608416,1,0
171648912,1,180
171684225,3,1298
171749501,1,6930
171753883,6,22603
171755034,1,930
171766015,2,4620
171821950,1,3300
171824614,1,2079
171867577,1,676
171868107,1,4606
171964062,3,4631
171964610,2,5883
172006351,1,0
172307797,1,0
172334129,4,3100
172354445,1,0
172362052,1,180
172393618,1,160
172399842,1,1581
172462374,12,8544
172478212,1,1000
172547702,5,3283
172630299,1,0
172793248,1,0
172812984,5,1236
172865944,1,2460
172875552,2,288
172982245,2,1110
172987248,1,0
173009446,1,40
173094840,1,144
173194848,1,1300
173234214,1,90
173251151,1,2520
173252099,1,90
173325168,1,280
173325562,1,1620
173329660,3,1850
173397399,1,1120
173457167,2,950
173485639,1,2128
173523744,1,0
173565512,1,60
173632542,1,300
173633190,1,3360
173642259,1,0
173795502,1,3600
173834826,2,1020
173846493,1,0
173854154,1,512
173856595,1,0
173859220,1,240
173931112,1,350
173964861,1,900
173970796,9,4087
173993443,2,650
174019192,1,870
174122448,1,50
174126048,1,1440
174146977,1,4100
174150739,1,1769
174152775,2,665
174158905,1,760
174198883,2,2560
174221407,2,5005
174229920,1,18000
174239316,1,2100
174263199,2,605
174302011,2,435
174325128,5,3106
174523518,1,320
174551702,2,2790
174556059,1,0
174730800,2,0
174741677,2,0
174751009,16,28488
174818751,3,2752
174922936,1,240
175079041,1,900
175134563,1,420
175201005,1,700
175223614,1,2090
175289193,2,1340
175319544,1,5535
175328381,1,240
175406201,1,325
175417840,1,960
175433497,1,80
175435823,2,60
175453328,12,0
175476598,1,220
175514786,4,7230
175526512,2,4900
175624236,1,2244
175697358,1,32
175811117,1,640
175811411,6,5140
175850971,1,525
175873472,7,19950
175900992,1,1260
175980143,1,132
175981422,1,864
175982724,2,2370
176038907,4,7750
176085346,2,3300
176271289,1,0
176313318,1,0
176350499,3,2528
176431130,1,945
176588771,1,800
176595370,2,4970
176608035,3,385
176743015,1,630
176939204,1,812
176952901,1,3600
176961576,2,1210
177000874,2,0
177126671,1,480
177133786,1,2604
177149348,1,400
177201658,2,270
177204439,1,3360
177315582,1,378
177362220,3,295
177365144,1,250
177366883,1,3900
177386546,1,3596
177468457,2,11022
177479626,1,1221
177539092,1,0
177544569,1,0
177652895,1,21600
177664799,1,0
177797510,1,875
177825728,1,600
177980703,3,5564
177984891,2,143
178030974,1,0
178054710,1,2400
178074091,1,588
178203711,1,1800
178206253,2,1272
178208020,2,340
178239712,2,530
178294154,1,1620
178319963,1,304
178392708,14,4060
178419100,1,735
178423119,1,720
178439062,1,680
178501294,1,4410
178581502,1,240
178600021,5,10692
178662609,2,910
178679636,1,832
178688455,1,363
178694160,1,2232
178751284,1,0
178753871,2,0
178760074,1,0
178790738,5,3302
178810974,1,0
178812184,3,0
178816485,2,2336
178838591,1,76
178854012,2,796
178916047,2,3240
178993345,1,1800
179075800,1,1827
179111933,1,0
179169825,1,3360
179216453,3,5640
179232893,3,0
179305399,1,1680
179316199,2,1101
179317378,1,0
179402660,1,1863
179412798,1,2016
179512371,1,2054
179526535,1,0
179565480,2,3900
179579034,1,90
179579145,1,2560
179608356,1,540
179630912,1,528
179717026,1,380
179718679,1,0
179740533,2,240
179771018,1,0
179799665,1,162
179802275,2,2520
179806633,1,2080
179995683,2,1152
180102449,7,2078
180189935,1,0
180196986,1,100
180215498,1,9600
180436941,1,140
180454375,1,2880
180459191,2,800
180488825,1,4050
180490608,1,696
180501613,1,1224
180507556,1,1224
180622240,1,192
180659848,2,0
180683140,1,1200
180684491,1,2700
180715772,2,955
180729269,1,2170
180854979,1,962
180855112,2,0
180865906,1,2320
181050387,2,102
181089514,1,0
181101688,1,1170
181164532,1,200
181236288,1,322
181287056,3,3421
181297147,3,3300
181329979,1,300
181433332,1,0
181477792,2,4380
181485833,1,0
181590537,1,120
181593176,1,0
181688018,1,1800
181768145,1,240
181797950,1,950
181801030,1,2496
181952663,3,7776
182022623,1,0
182041010,1,0
182057830,4,4590
182155762,1,935
182158802,1,840
182169212,2,1856
182191790,1,1050
182210065,1,0
182219851,2,1650
182240945,1,0
182264865,1,575
182265018,3,3105
182341019,1,350
182360227,1,80
182406866,9,0
182412656,1,0
182462813,4,8536
182467725,1,5760
182547471,1,0
182550505,3,3736
182558783,1,532
182626104,1,600
182628815,1,1738
182632653,1,316
182634233,2,0
182653363,1,800
182670626,1,1400
182775777,1,288
182784585,1,475
182785128,1,3588
182809363,1,950
182814819,3,5655
182843116,1,560
183136074,1,20
183140307,1,120
183151447,1,1530
183182484,1,1428
183269500,2,1440
183280748,1,2030
183332561,1,420
183333457,2,626
183338107,1,300
183378057,1,2400
183396828,2,231
183468797,4,0
183508746,3,710
183513865,1,200
183566657,1,399
183653067,1,0
183674581,1,880
183689967,3,1600
183700479,1,275
183701977,3,430
183738088,1,1738
183740837,1,474
183743013,2,5487
183751423,1,1800
183770445,1,525
183783477,1,2940
183857977,1,300
183895756,1,2442
183941018,1,1200
184037375,1,2310
184091623,1,6004
184095378,1,4256
184098365,1,510
184103741,2,174
184292513,1,0
184413645,2,1120
184427141,1,490
184427817,1,5120
184562219,3,2445
184622902,1,1696
184642867,3,256
184665226,2,0
184762120,1,5100
184775290,1,0
184847284,1,266
184850063,1,1575
184941589,1,9600
184942872,1,957
184972822,1,540
184993404,12,1052
185000732,1,0
185103862,2,703
185124877,1,540
185131059,1,1276
185143162,2,730
185169110,1,0
185175556,1,0
185204324,1,0
185210619,1,0
185222152,2,1270
185236504,9,1156
185242965,2,2210
185299038,1,75
185322798,1,0
185327423,1,600
185358575,1,1750
185397318,1,3900
185480750,2,6925
185547861,2,1970
185553216,3,4140
185630286,1,3500
185653170,1,2772
185687398,1,115
185710175,1,561
185805854,1,0
185806338,1,144
185812921,1,114
185855386,6,2135
186012406,1,800
186037307,1,0
186041843,2,0
186048425,2,1728
186062224,2,3150
186076625,1,636
186131512,1,160
186173276,1,39720
186200710,1,285
186213385,1,600
186221755,1,0
186271523,1,5280
186283872,1,3800
186301451,1,360
186338128,1,50
186384067,1,0
186401206,2,1500
186425009,1,360
186426159,1,0
186445602,2,6080
186446090,1,0
186462131,1,76
186508111,1,1540
186570528,7,1826
186577411,1,585
186589041,1,0
186624870,1,58
186722162,1,630
186767634,1,0
186858022,1,1330
186881125,1,8370
186901907,2,510
186923995,1,60
186933783,1,936
186933837,1,624
187037704,1,1664
187053289,1,25
187080709,1,250
187095368,1,5100
187099262,1,1680
187114896,1,3906
187151616,1,3772
187156998,3,3786
187301210,2,540
187313384,1,16192
187319673,1,616
187328286,1,620
187339612,1,342
187414922,8,146650
187449906,2,3600
187452094,3,495
187484547,1,1320
187521772,1,0
187537202,1,1155
187631805,1,770
187638982,1,672
187678706,2,117
187800517,1,360
187843870,1,0
187849832,3,4900
187852263,1,0
187923493,1,580
187952748,40,0
187952945,1,0
187973470,1,600
187993016,3,2918
188001327,1,300
188014586,1,1380
188104824,2,814
188105187,1,90
188140481,1,216
188143033,2,1470
188159286,1,1080
188174528,1,168
188180992,1,0
188283884,1,660
188301900,1,1170
188330626,1,700
188335394,2,815
188356792,3,910
188388397,1,416
188459643,1,0
188480027,1,0
188489891,1,855
188520846,9,11136
188539821,1,504
188550472,1,1530
188553190,1,28
188555183,1,2700
188572818,1,1080
188607778,1,0
188646377,1,1160
188674201,1,1896
188674630,1,2356
188685794,1,30
188686957,1,0
188716613,1,1190
188748627,2,2714
188828040,2,728
188849856,1,360
188898079,1,22464
188933006,1,896
188985670,1,0
189036091,1,0
189048555,1,760
189049361,2,1072
189083253,1,1056
189090032,1,9920
189091526,1,0
189093956,2,997
189152986,1,385
189154306,1,440
189159365,5,7415
189164491,3,2538
189227191,1,777
189229563,1,1881
189323340,1,720
189349768,1,2070
189375878,1,1520
189380509,1,0
189397009,1,288
189464059,1,320
189488132,1,216
189494926,1,2136
189504327,1,360
189525869,3,847
189552800,1,2160
189659995,2,222
189664807,4,156
189666591,2,1920
189681252,1,500
189687716,1,638
189698005,2,150
189860417,2,640
189863696,1,720
189883382,1,888
189901520,1,512
190060424,1,920
190062276,1,770
190080043,1,1314
190098228,1,0
190119088,1,0
190134728,1,0
190243657,1,0
190263642,1,520
190274859,1,550
190280171,1,70
190293346,1,0
190400020,1,600
190413806,1,31
190425441,1,0
190623565,2,2630
190665726,1,0
190726113,1,69
190729985,3,2788
190800294,1,500
190814800,1,540
190828605,1,1620
190836536,1,550
190910090,1,74
190932318,1,0
190953066,3,510
190969810,1,704
191000746,2,1976
191009783,2,1575
191042879,1,0
191131850,2,280
191141168,2,2620
191141408,3,1080
191143556,4,3741
191145848,2,1100
191154364,4,1139
191164985,1,30
191200682,1,0
191204392,1,660
191211251,1,0
191212247,1,120
191213455,2,487
191216140,1,135
191279542,1,385
191311031,2,594
191328327,1,790
191332064,1,2340
191333683,15,9570
191346432,1,900
191351051,1,56
191363735,1,700
191380871,1,630
191442931,1,8160
191615969,1,0
191663732,1,0
191705248,1,3300
191713963,1,125
191741296,1,1989
191827843,1,720
191848310,1,0
191868209,1,120
191887794,1,2144
191945202,1,300
191948355,2,1140
192003192,1,250
192025397,1,0
192053589,1,420
192069144,2,180
192070483,1,20
192114227,1,0
192116060,1,464
192132967,1,1188
192212284,1,125
192231868,1,1106
192236302,1,0
192251276,1,1200
192253467,4,5733
192258529,1,1125
192265107,1,840
192290370,1,900
192294940,1,0
192305203,2,278
192308400,1,1710
192310710,1,116
192417159,1,986
192420624,1,4800
192427632,1,0
192438263,1,0
192459225,1,1200
192472889,1,175
192473503,1,1064
192481746,1,0
192522532,4,6308
192528247,2,2704
192552321,1,300
192610736,1,762
192635176,1,0
192646550,1,0
192646882,1,385
192647945,2,0
192660115,1,1422
192686150,2,0
192697619,1,0
192699623,1,80
192708380,2,650
192717408,1,450
192726315,1,960
192729983,1,1792
192750552,1,845
192750628,1,1170
192759532,1,1053
192790098,1,0
192807329,1,600
192834424,1,0
192835129,1,234
192853160,1,900
192870378,2,116
192880957,1,1600
192913398,1,120
193007660,1,240
193022918,2,1254
193025610,1,588
193086520,1,70
193087775,2,4980
193092161,1,2750
193092631,1,0
193104790,1,300
193107395,2,880
193178001,1,160
193185116,1,0
193203206,3,2133
193217925,1,148
193223036,1,216
193223361,2,4401
193271570,1,350
193399432,2,100
193403574,1,0
193424569,1,0
193439974,1,168
193486567,4,4819
193490114,1,0
193500012,1,210
193503505,2,1178
193593861,1,0
193608810,1,900
193618270,27,3313
193619912,1,680
193661993,1,540
193672713,1,21
193696134,1,1296
193699019,1,0
193700678,1,350
193711881,1,0
193730568,2,1190
193731347,2,900
193814981,1,0
193819916,1,110
193820220,3,0
193840919,4,1302
193874212,4,0
193881157,1,260
193897973,1,0
193932764,2,931
193940827,1,154
194031916,1,0
194036224,1,0
194038762,1,640
194061167,1,750
194061866,1,115
194062252,1,1710
194107609,3,2200
194119816,1,145
194121970,2,1722
194147206,1,540
194147461,2,1830
194164296,1,450
194229020,5,1583
194242945,2,1240
194270248,14,57550
194276533,1,0
194289447,1,0
194299069,2,1180
194339475,3,3135
194493781,1,119
194542498,1,2014
194629115,1,1296
194635069,10,0
194699438,1,640
194717045,1,675
194726165,1,0
194892040,1,775
194925429,1,0
195006599,1,140
195108299,1,910
195123404,2,1400
195138424,1,0
195217093,1,150
195244406,3,5640
195324228,1,0
195332277,1,960
195335908,2,0
195344201,2,1240
195359512,1,1320
195362798,1,690
195397512,6,304
195420122,1,775
195433028,1,0
195555777,1,250
195568317,2,1210
195573058,1,150
195594473,1,600
195621596,2,630
195624524,3,0
195639597,1,1440
195653329,1,2790
195658484,5,2244
195763385,1,630
195765305,1,1260
195781400,2,0
195811686,1,600
195817869,1,1424
195844912,1,0
195845463,1,756
195856175,3,560
195862595,4,1368
195942000,4,504
195969859,2,1165
196007459,1,600
196043785,1,300
196068570,1,132
196213986,1,480
196219000,1,129
196221110,1,0
196345599,1,1323
196507547,2,2998
196516550,1,1350
196596712,1,180
196614781,1,1120
196633829,1,0
196674214,2,988
196757737,1,2090
196784888,1,1800
196804939,1,500
196876566,1,0
197017910,1,0
197064207,5,0
197065027,1,286
197065114,1,1254
197083495,3,200
197120878,2,3768
197257208,1,768
197309682,2,1965
197475868,1,474
197496087,1,100
197518008,2,360
197674304,2,660
197743415,1,9180
197880570,1,1600
197915127,3,0
197946530,10,1675
197952235,1,0
197978192,1,325
197980176,1,0
197988295,2,200
197999248,1,370
198021067,1,0
198133600,1,240
198166392,1,0
198179969,1,162
198227515,1,0
198334856,2,6234
198334993,2,10032
198355094,1,176
198421177,3,600
198432404,1,348
198443031,1,168
198458998,2,275
198471738,1,360
198580561,2,900
198593902,1,0
198616972,3,6075
198626057,1,1440
198658865,1,270
198659622,1,0
198688325,2,0
198707797,1,5880
198721840,1,570
198761710,1,495
198770612,1,1760
198828574,2,55
198854024,1,100
198866151,1,600
198876220,1,640
198984098,7,357
199019676,1,9600
199021370,3,1062
199036758,1,640
199043368,1,1120
199055852,1,312
199186056,2,300
199191942,1,120
199288877,1,240
199359645,1,0
199363883,1,0
199379441,1,450
199409418,3,0
199439926,1,450
199444227,1,720
199459919,2,4910
199470993,1,330
199501333,1,0
199506774,1,392
199510922,1,0
199531211,1,0
199655644,1,1320
199664650,1,0
199670224,2,5856
199694216,2,1776
199704175,1,35
199735183,1,880
199762830,2,0
199860671,1,4200
199863641,1,1500
199866433,1,0
199866961,1,200
199879283,1,448
199903117,1,1470
199950055,1,45
199956855,4,1415
199972434,4,757
199974205,1,190
199993711,1,50
200006100,2,1620
200109747,3,0
200124548,1,360
200150246,1,480
200156407,1,630
200157847,1,360
200202895,1,0
200238507,1,550
200249486,1,0
200322489,1,190
200323473,1,0
200443140,2,0
200446651,1,2928
200504037,3,3765
200527703,1,1395
200552730,1,828
200585243,1,1080
200610885,2,1242
200746557,1,150
200765829,2,1380
200841132,1,0
200855798,1,864
200875378,1,490
200975146,1,0
201049441,1,980
201081107,1,720
201085868,1,196
201154291,1,0
201210826,1,0
201239118,1,875
201240388,1,1650
201254392,7,0
201268440,1,336
201328716,1,0
201346646,2,0
201383941,1,100
201483170,1,640
201577138,1,0
201623477,2,600
201640113,1,60
201781060,2,218
201815043,1,270
201819283,1,1000
201850188,1,0
201852412,1,0
202025296,1,480
202201794,5,297
202202899,1,0
202241417,1,0
202245233,2,240
202246803,1,560
202295175,1,516
202309711,1,288
202325503,1,50
202350791,1,275
202424855,4,1494
202506648,1,559
202654862,8,0
202668449,1,216
202748902,1,0
202848558,3,630
202942153,1,594
202982546,1,154
203028217,1,0
203051129,1,400
203245903,1,1800
203254157,2,200
203269440,1,0
203269921,1,650
203278276,2,0
203310368,1,312
203373078,1,300
203443501,1,0
203447432,1,0
203503450,2,0
203510885,1,27
203512696,1,300
203516933,1,550
203527967,6,0
203532369,1,1045
203551021,1,248
203561330,3,1710
203617728,1,1300
203709406,4,810
203735766,1,420
203746180,1,589
203775862,2,120
203782616,1,70
203785381,2,600
203792508,1,0
203831562,3,297
203907559,2,1396
203948582,1,0
203974513,2,480
204050154,1,624
204142465,1,490
204148601,1,0
204204034,1,90
204222902,1,1800
204225996,1,750
204241020,1,175
204270024,1,1095
204386908,1,500
204388930,2,660
204389003,1,0
204407966,1,240
204416759,1,10800
204421371,1,480
204431545,1,1280
204433814,1,608
204438224,2,1000
204508622,1,0
204535584,2,371
204752411,1,855
204816707,3,400
204818718,2,338
204922867,1,750
204937198,1,0
204965011,1,0
205176070,1,600
205182405,1,0
205192078,2,820
205247744,1,0
205344540,1,0
205443621,1,140
205450201,1,948
205459748,1,0
205479777,1,0
205480072,1,1050
205482107,1,119
205505267,3,2499
205545613,3,328
205652337,1,450
205659669,4,6950
205711239,1,0
205723771,1,0
205728211,2,405
205757161,1,0
205922652,1,1040
205930032,1,540
205934648,1,0
205999334,3,405
206012550,1,120
206172711,1,2640
206264354,1,1800
206299898,1,0
206340752,2,2310
206340918,1,0
206342991,1,500
206354908,1,0
206418277,1,105
206450495,1,540
206451087,1,90
206590179,1,165
206590822,2,144
206596410,1,606
206598455,1,0
206610746,1,1251
206627239,1,0
206658831,1,280
206677437,1,165
206712376,1,300
206725001,1,864
206830023,1,600
206843308,1,0
206874496,2,375
206912069,1,330
206946537,1,190
206970298,3,558
207084973,2,970
207109766,1,3000
207110919,1,0
207278070,1,1176
207341153,1,138
207360631,1,0
207402823,1,540
207476968,1,228
207507542,1,0
207646472,4,325
207686863,5,3560
207692260,1,90
207718396,1,1950
207727937,1,570
207732150,1,0
207735838,1,0
207737379,1,304
207745450,1,1380
207775597,2,387
207822337,1,296
207843079,1,105
207884821,1,0
207983193,1,780
208042895,2,216
208052470,2,1210
208076313,6,2463
208176871,1,0
208199613,16,1120
208228118,1,0
208243512,1,300
208245205,1,0
208272583,1,0
208283118,1,1200
208316354,1,279
208419634,1,600
208424218,2,610
208452876,1,616
208506049,3,378
208538687,1,500
208542549,3,1027
208622879,1,495
208630598,1,0
208645127,1,252
208646769,1,0
208658159,1,0
208670996,3,40
208683121,1,150
208748618,3,560
208808051,2,173
208855009,1,7040
208858465,1,150
208879778,1,14080
208880884,1,525
208914278,1,0
208932339,3,1210
209011831,1,320
209058423,1,1440
209059025,2,240
209085510,1,10560
209116994,1,330
209310544,1,760
209464298,1,0
209499845,1,150
209500054,1,1920
209507384,2,0
209514436,6,1529
209593729,1,480
209651898,1,600
209666957,1,60
209684370,2,657
209706475,1,0
209769317,1,0
209777360,1,456
209785904,2,0
209870275,1,94
209872731,13,6000
209879610,2,60
209882292,3,150
209936277,1,480
210031352,1,390
210071433,2,97
210074073,2,75
210086550,1,360
210122909,1,119
210122977,1,109
210154014,1,180
210183275,1,780
210256662,1,675
210261848,1,35
210282852,1,720
210284127,1,0
210285547,3,104
210297774,1,414
210301917,1,150
210306290,1,60
210335220,1,225
210337048,1,690
210339848,1,0
210343781,1,0
210346946,1,1260
210445975,1,80
210452060,14,0
210461475,1,0
210495105,1,0
210578568,1,80
210660458,1,0
210667873,6,0
210668649,7,0
210687036,4,1995
210696917,1,210
210705283,1,0
210737981,1,90
210753955,1,264
210762704,1,0
210868881,1,0
210874134,1,228
210904801,1,184
210931817,5,852
210959267,1,300
211071366,4,3000
211079408,1,0
211080098,1,0
211080776,1,0
211096410,1,60
211100698,1,0
211135297,1,0
211145322,1,128
211154127,1,540
211162329,1,180
211212077,1,1440
211290137,1,250
211298144,1,400
211331581,1,468
211347855,2,366
211349053,1,564
211460186,1,160
211486303,2,140
211503264,1,1080
211563650,1,570
211621305,1,550
211686075,1,496
211780945,1,0
211785259,1,0
211788336,1,0
211800783,1,0
211803770,1,560
211819251,1,224
211821411,1,276
211941925,1,720
211951969,1,0
211978738,1,0
211987075,1,0
211996193,1,0
212021155,1,0
212041774,1,0
212055713,2,63
212120848,3,201
212204349,1,100
212269423,1,54
212287190,1,420
212310400,1,0
212368775,1,0
212371915,1,0
212399924,1,320
212429069,4,700
212431311,2,3576
212444484,1,240
212538556,1,0
212555347,1,102
212604536,2,744
212643920,1,194
212648424,1,0
212707767,3,822
212751454,1,0
212757834,1,0
212762496,2,210
212796266,1,450
212804738,3,520
212825617,1,290
212934913,1,0
212947616,1,120
212995041,1,270
213002373,1,0
213006674,2,0
213007061,1,40
213019385,2,1080
213038809,1,40
213105052,1,0
213113891,4,30
213138589,3,1104
213184290,1,90
213272128,1,0
213305953,1,120
213312311,1,54
213318343,1,0
213338991,1,36
213431079,1,360
213463413,1,168
213499072,1,0
213528834,1,0
213565444,2,0
213688793,1,0
213695939,1,564
213705768,1,0
213779552,8,490
213873356,2,0
213899352,1,120
213899938,1,0
213917865,1,315
213962375,1,0
213966197,1,0
214021207,1,0
214071127,1,152
214100777,1,0
214246742,4,0
214261939,1,0
214309050,1,99
214401313,2,0
214406963,1,30
214448138,2,150
214550228,1,0
214608675,1,450
214616851,2,527
214676718,2,0
214745743,1,0
214764748,1,300
214767194,1,0
214802854,1,200
214842712,1,196
214848158,1,700
214857491,1,312
214886135,1,0
214963907,1,110
214988866,1,360
214990025,1,0
215037128,4,0
215072221,2,0
215095708,1,0
215104449,1,0
215151152,1,0
215174032,1,200
215207039,2,0
215213713,1,160
215227017,1,35
215286162,1,0
215317990,1,0
215323782,1,0
215334441,1,0
215365699,1,0
215368198,1,0
215412656,1,0
215476152,4,2240
215487371,1,0
215580016,1,0
215599736,1,0
215618628,1,0
215639565,1,0
215650416,3,400
215680238,1,0
215709246,1,18
215711054,4,0
215716846,1,0
215727951,1,0
215752562,1,0
215761613,1,0
215773749,1,0
215798984,1,0
215800271,1,0
215805780,1,0
215813730,1,0
215818046,1,0
215854889,1,0
215884110,3,0
215901201,1,0
215929191,1,80
215949089,1,0
215956515,1,0
215982700,1,0
215983731,1,0
215983969,1,0
216029752,1,135
216040264,2,78
216052079,1,300
216064448,1,0
216082018,1,90
216178300,1,0
216211109,1,50
216247794,1,100
216255294,1,0
216268236,1,0
216278462,1,720
216547115,1,0
216554086,1,48
216559198,1,0
216563363,1,0
216698167,2,0
216767870,1,0
216825418,1,0
217012927,1,0
217195128,1,0
217211469,2,0
217218545,1,198
217238181,1,0
217280260,1,0
217292025,1,15
217357521,1,0
217370617,1,155
217435870,4,0
217532409,1,0
217563946,1,0
217687929,1,0
217718797,1,178
217723459,1,0
217884550,1,0
217902459,1,0
217949206,1,0
217996114,1,0
218031578,1,0
218033587,1,0
218081144,1,0
218178706,1,0
218234347,3,0
218237300,1,50
218237803,1,0
218270196,1,0
218294787,1,0
218295696,1,0
218410929,1,92
218413367,1,0
218454823,1,0
218551225,1,37
218551387,1,0
218562502,1,0
218581001,1,0
218605146,1,0
218617072,1,0
218620462,1,0
218740775,1,0
218751696,1,0
218768986,1,105
218771493,1,0
218774726,1,0
218787664,1,0
218794666,1,0
218805340,1,0
218811608,1,70
218822362,1,0
218825485,1,75
218842525,1,0
218891011,1,0
218893102,1,60
218893405,3,168
218917968,1,0
218933505,1,0
218939536,2,0
219028275,1,0
219042526,1,0
219073511,1,0
219101554,1,0
219128896,1,0
219150881,1,0
219199549,1,0
219210646,1,0
219223271,1,0
219295695,1,0
219312655,1,90
219405796,1,0
219414386,2,0
219415974,1,0
219420012,1,0
219455965,1,0
219659883,1,0
219673034,1,0
